order_id,user_id,store_id,total_price,status,created_at,updated_at,delivery_type,shipping_address
279,68,9,78000.00,pending,"2025-08-05 23:02:44","2025-08-05 23:24:44",takeaway,NULL
280,151,12,39000.00,completed,"2025-11-26 00:48:44","2025-11-26 01:12:44",takeaway,NULL
281,20,9,84000.00,completed,"2025-10-22 08:51:44","2025-10-22 09:08:44",delivery,NULL
282,82,8,168000.00,completed,"2025-11-26 18:16:44","2025-11-26 18:29:44",dine-in,NULL
283,107,5,93000.00,completed,"2025-06-24 08:37:44","2025-06-24 09:01:44",delivery,NULL
284,153,2,49000.00,completed,"2025-08-15 08:54:44","2025-08-15 09:02:44",takeaway,NULL
285,91,15,208000.00,completed,"2025-11-06 20:51:44","2025-11-06 21:13:44",delivery,NULL
286,82,8,130000.00,completed,"2025-10-01 07:29:44","2025-10-01 07:37:44",takeaway,NULL
287,65,9,55000.00,completed,"2025-10-25 01:35:44","2025-10-25 01:45:44",delivery,NULL
288,126,5,45000.00,pending,"2025-07-15 00:20:44","2025-07-15 00:31:44",delivery,NULL
289,120,4,286000.00,completed,"2025-11-11 01:31:44","2025-11-11 01:57:44",dine-in,NULL
290,104,7,168000.00,completed,"2025-07-22 20:35:44","2025-07-22 20:41:44",delivery,NULL
291,33,7,156000.00,completed,"2025-08-29 07:00:44","2025-08-29 07:21:44",takeaway,NULL
292,10,12,55000.00,completed,"2025-07-30 22:07:44","2025-07-30 22:19:44",takeaway,NULL
293,106,1,220000.00,completed,"2025-09-20 03:15:44","2025-09-20 03:32:44",takeaway,NULL
294,17,15,45000.00,completed,"2025-06-13 22:35:44","2025-06-13 22:57:44",takeaway,NULL
295,20,5,188000.00,completed,"2025-09-23 05:45:44","2025-09-23 05:59:44",dine-in,NULL
296,27,11,39000.00,completed,"2025-06-30 19:59:44","2025-06-30 20:26:44",takeaway,NULL
297,52,4,97000.00,completed,"2025-07-12 01:54:44","2025-07-12 02:21:44",takeaway,NULL
298,100,3,65000.00,completed,"2025-09-16 22:51:44","2025-09-16 22:56:44",dine-in,NULL
299,155,10,78000.00,completed,"2025-06-25 05:05:44","2025-06-25 05:24:44",dine-in,NULL
300,43,12,117000.00,completed,"2025-11-06 22:02:44","2025-11-06 22:32:44",takeaway,NULL
301,84,11,122000.00,completed,"2025-07-15 19:38:44","2025-07-15 19:45:44",dine-in,NULL
302,91,13,55000.00,completed,"2025-08-04 06:39:44","2025-08-04 07:07:44",takeaway,NULL
303,107,13,235000.00,pending,"2025-09-28 07:03:44","2025-09-28 07:27:44",takeaway,NULL
304,69,6,100000.00,completed,"2025-11-01 01:29:44","2025-11-01 01:44:44",dine-in,NULL
305,86,6,39000.00,completed,"2025-10-04 04:04:44","2025-10-04 04:13:44",takeaway,NULL
306,106,2,78000.00,completed,"2025-07-02 00:21:44","2025-07-02 00:45:44",takeaway,NULL
307,28,7,59000.00,completed,"2025-08-17 04:18:44","2025-08-17 04:26:44",takeaway,NULL
308,84,1,49000.00,completed,"2025-08-10 00:20:44","2025-08-10 00:44:44",takeaway,NULL
309,91,9,74000.00,completed,"2025-07-30 05:24:44","2025-07-30 05:31:44",delivery,NULL
310,131,6,78000.00,completed,"2025-06-08 04:30:44","2025-06-08 04:55:44",takeaway,NULL
311,133,12,168000.00,pending,"2025-07-23 18:57:44","2025-07-23 19:25:44",delivery,NULL
312,51,12,55000.00,completed,"2025-09-16 20:12:44","2025-09-16 20:25:44",takeaway,NULL
313,44,8,118000.00,completed,"2025-09-15 20:51:44","2025-09-15 21:13:44",dine-in,NULL
314,31,6,188000.00,completed,"2025-07-06 22:52:44","2025-07-06 23:04:44",dine-in,NULL
315,143,7,110000.00,completed,"2025-10-28 01:16:44","2025-10-28 01:21:44",takeaway,NULL
316,115,5,39000.00,completed,"2025-07-02 19:42:44","2025-07-02 20:11:44",takeaway,NULL
317,44,12,49000.00,completed,"2025-07-10 18:22:44","2025-07-10 18:35:44",takeaway,NULL
318,63,15,98000.00,completed,"2025-10-27 20:19:44","2025-10-27 20:27:44",takeaway,NULL
319,29,5,98000.00,pending,"2025-10-09 21:37:44","2025-10-09 21:47:44",takeaway,NULL
320,50,3,45000.00,completed,"2025-09-11 00:03:44","2025-09-11 00:24:44",dine-in,NULL
321,100,15,55000.00,completed,"2025-08-04 06:35:44","2025-08-04 06:45:44",delivery,NULL
322,54,10,110000.00,completed,"2025-11-29 23:07:44","2025-11-29 23:21:44",takeaway,NULL
323,82,11,133000.00,completed,"2025-08-19 08:46:44","2025-08-19 09:04:44",takeaway,NULL
324,149,4,118000.00,completed,"2025-10-28 04:16:44","2025-10-28 04:43:44",dine-in,NULL
325,156,14,39000.00,completed,"2025-08-13 01:08:44","2025-08-13 01:26:44",dine-in,NULL
326,99,7,98000.00,completed,"2025-10-11 23:12:44","2025-10-11 23:28:44",dine-in,NULL
327,167,10,45000.00,completed,"2025-06-08 02:18:44","2025-06-08 02:34:44",delivery,NULL
328,28,2,220000.00,pending,"2025-11-20 19:53:44","2025-11-20 20:15:44",takeaway,NULL
329,76,3,147000.00,completed,"2025-09-27 02:01:44","2025-09-27 02:06:44",takeaway,NULL
330,27,7,49000.00,completed,"2025-08-19 08:00:44","2025-08-19 08:22:44",delivery,NULL
331,65,7,110000.00,completed,"2025-10-07 21:33:44","2025-10-07 21:40:44",dine-in,NULL
332,37,8,49000.00,completed,"2025-06-24 07:22:44","2025-06-24 07:46:44",dine-in,NULL
333,118,15,117000.00,completed,"2025-06-19 03:18:44","2025-06-19 03:41:44",takeaway,NULL
334,43,2,110000.00,pending,"2025-11-11 23:15:44","2025-11-11 23:24:44",dine-in,NULL
335,60,12,45000.00,completed,"2025-09-27 05:32:44","2025-09-27 05:56:44",takeaway,NULL
336,150,2,138000.00,completed,"2025-07-17 04:45:44","2025-07-17 05:03:44",takeaway,NULL
337,127,4,69000.00,pending,"2025-09-24 22:01:44","2025-09-24 22:11:44",takeaway,NULL
338,86,6,118000.00,completed,"2025-06-06 20:17:44","2025-06-06 20:43:44",delivery,NULL
339,149,1,218000.00,completed,"2025-07-27 03:14:44","2025-07-27 03:31:44",dine-in,NULL
340,50,7,90000.00,completed,"2025-07-09 02:07:44","2025-07-09 02:22:44",dine-in,NULL
341,86,1,200000.00,completed,"2025-10-31 18:43:44","2025-10-31 19:07:44",dine-in,NULL
342,88,3,39000.00,completed,"2025-09-24 06:22:44","2025-09-24 06:51:44",dine-in,NULL
343,43,4,98000.00,completed,"2025-11-29 19:51:44","2025-11-29 20:20:44",dine-in,NULL
344,113,9,78000.00,completed,"2025-09-14 07:08:44","2025-09-14 07:24:44",dine-in,NULL
345,54,13,45000.00,completed,"2025-11-01 04:43:44","2025-11-01 04:49:44",dine-in,NULL
346,131,6,78000.00,completed,"2025-10-13 02:09:44","2025-10-13 02:14:44",takeaway,NULL
347,124,1,59000.00,completed,"2025-09-08 23:25:44","2025-09-08 23:37:44",dine-in,NULL
348,170,6,118000.00,completed,"2025-07-15 21:19:44","2025-07-15 21:38:44",takeaway,NULL
349,99,13,110000.00,completed,"2025-07-16 23:56:44","2025-07-17 00:12:44",takeaway,NULL
350,37,3,99000.00,completed,"2025-09-10 01:01:44","2025-09-10 01:07:44",dine-in,NULL
351,138,9,110000.00,completed,"2025-07-29 01:03:44","2025-07-29 01:15:44",takeaway,NULL
352,152,5,69000.00,completed,"2025-10-18 07:35:44","2025-10-18 07:48:44",takeaway,NULL
353,97,12,74000.00,completed,"2025-07-13 04:37:44","2025-07-13 04:43:44",takeaway,NULL
354,30,11,78000.00,completed,"2025-10-01 02:12:44","2025-10-01 02:38:44",takeaway,NULL
355,81,11,118000.00,completed,"2025-10-13 06:44:44","2025-10-13 06:52:44",dine-in,NULL
356,23,14,159000.00,completed,"2025-09-17 00:08:44","2025-09-17 00:23:44",takeaway,NULL
357,121,9,78000.00,completed,"2025-11-08 21:34:44","2025-11-08 21:56:44",delivery,NULL
358,24,11,49000.00,pending,"2025-06-08 04:57:44","2025-06-08 05:18:44",delivery,NULL
359,10,15,39000.00,completed,"2025-08-19 06:42:44","2025-08-19 07:09:44",delivery,NULL
360,41,12,55000.00,completed,"2025-11-07 06:18:44","2025-11-07 06:23:44",delivery,NULL
361,29,10,149000.00,completed,"2025-10-04 04:57:44","2025-10-04 05:06:44",takeaway,NULL
362,86,3,129000.00,completed,"2025-10-13 08:49:44","2025-10-13 09:14:44",dine-in,NULL
363,46,13,45000.00,completed,"2025-10-17 19:23:44","2025-10-17 19:40:44",takeaway,NULL
364,27,13,49000.00,cancelled,"2025-06-17 03:33:44","2025-06-17 04:00:44",dine-in,NULL
365,98,13,69000.00,completed,"2025-11-03 20:52:44","2025-11-03 21:16:44",dine-in,NULL
366,41,13,55000.00,completed,"2025-11-01 20:57:44","2025-11-01 21:16:44",takeaway,NULL
367,163,7,91000.00,completed,"2025-08-29 18:30:44","2025-08-29 18:47:44",dine-in,NULL
368,13,8,127000.00,completed,"2025-06-17 21:42:44","2025-06-17 21:53:44",delivery,NULL
369,44,9,246000.00,completed,"2025-07-27 01:59:44","2025-07-27 02:26:44",dine-in,NULL
370,23,10,110000.00,completed,"2025-07-16 06:04:44","2025-07-16 06:34:44",takeaway,NULL
371,145,12,138000.00,completed,"2025-08-18 06:38:44","2025-08-18 06:47:44",takeaway,NULL
372,43,15,110000.00,completed,"2025-11-08 07:55:44","2025-11-08 08:08:44",takeaway,NULL
373,63,4,168000.00,pending,"2025-10-21 20:00:44","2025-10-21 20:17:44",takeaway,NULL
374,70,3,39000.00,completed,"2025-09-19 18:10:44","2025-09-19 18:22:44",dine-in,NULL
375,114,10,39000.00,completed,"2025-07-31 06:40:44","2025-07-31 06:51:44",takeaway,NULL
376,28,11,98000.00,completed,"2025-07-12 18:59:44","2025-07-12 19:18:44",takeaway,NULL
377,111,13,55000.00,completed,"2025-11-19 04:33:44","2025-11-19 04:48:44",delivery,NULL
378,30,5,137000.00,completed,"2025-06-20 21:55:44","2025-06-20 22:02:44",takeaway,NULL
379,115,14,78000.00,completed,"2025-07-10 18:48:44","2025-07-10 19:09:44",takeaway,NULL
380,22,15,97000.00,completed,"2025-11-10 04:45:44","2025-11-10 05:07:44",takeaway,NULL
381,132,1,94000.00,completed,"2025-11-30 03:07:44","2025-11-30 03:28:44",delivery,NULL
382,50,4,49000.00,completed,"2025-10-02 18:30:44","2025-10-02 18:39:44",takeaway,NULL
383,20,14,55000.00,completed,"2025-11-08 23:02:44","2025-11-08 23:18:44",takeaway,NULL
384,36,8,165000.00,completed,"2025-11-02 20:13:44","2025-11-02 20:34:44",delivery,NULL
385,36,2,103000.00,completed,"2025-09-29 23:53:44","2025-09-30 00:19:44",delivery,NULL
386,28,4,148000.00,completed,"2025-10-13 20:41:44","2025-10-13 21:09:44",takeaway,NULL
387,93,12,118000.00,completed,"2025-09-30 04:05:44","2025-09-30 04:22:44",takeaway,NULL
388,95,7,59000.00,pending,"2025-08-01 07:32:44","2025-08-01 07:42:44",delivery,NULL
389,25,8,55000.00,completed,"2025-09-24 21:24:44","2025-09-24 21:52:44",dine-in,NULL
390,40,13,188000.00,completed,"2025-11-14 23:09:44","2025-11-14 23:28:44",dine-in,NULL
391,80,7,49000.00,completed,"2025-11-02 21:07:44","2025-11-02 21:23:44",takeaway,NULL
392,132,13,128000.00,completed,"2025-06-14 22:54:44","2025-06-14 23:12:44",takeaway,NULL
393,51,1,45000.00,pending,"2025-06-20 07:23:44","2025-06-20 07:50:44",takeaway,NULL
394,37,2,196000.00,completed,"2025-07-20 07:07:44","2025-07-20 07:20:44",delivery,NULL
395,30,4,39000.00,completed,"2025-09-03 05:09:44","2025-09-03 05:31:44",dine-in,NULL
396,74,4,90000.00,completed,"2025-07-04 00:28:44","2025-07-04 00:33:44",takeaway,NULL
397,150,15,69000.00,completed,"2025-11-03 20:24:44","2025-11-03 20:33:44",takeaway,NULL
398,24,8,78000.00,completed,"2025-10-28 19:05:44","2025-10-28 19:10:44",delivery,NULL
399,133,8,90000.00,completed,"2025-06-28 00:02:44","2025-06-28 00:07:44",takeaway,NULL
400,43,13,98000.00,completed,"2025-09-20 18:53:44","2025-09-20 19:03:44",takeaway,NULL
401,36,7,138000.00,completed,"2025-07-30 04:00:44","2025-07-30 04:28:44",dine-in,NULL
402,105,13,99000.00,completed,"2025-11-09 01:14:44","2025-11-09 01:25:44",delivery,NULL
403,80,12,65000.00,pending,"2025-10-28 05:08:44","2025-10-28 05:35:44",takeaway,NULL
404,10,12,133000.00,completed,"2025-07-22 06:17:44","2025-07-22 06:23:44",takeaway,NULL
405,125,11,128000.00,completed,"2025-11-15 02:55:44","2025-11-15 03:24:44",takeaway,NULL
406,94,14,77000.00,cancelled,"2025-08-29 08:29:44","2025-08-29 08:49:44",takeaway,NULL
407,159,6,118000.00,pending,"2025-10-19 19:03:44","2025-10-19 19:11:44",dine-in,NULL
408,82,4,110000.00,completed,"2025-06-06 04:57:44","2025-06-06 05:15:44",dine-in,NULL
409,10,1,156000.00,completed,"2025-10-08 19:59:44","2025-10-08 20:20:44",takeaway,NULL
410,131,2,90000.00,cancelled,"2025-06-29 21:05:44","2025-06-29 21:12:44",takeaway,NULL
411,38,13,94000.00,completed,"2025-11-12 04:46:44","2025-11-12 04:52:44",delivery,NULL
412,150,8,39000.00,completed,"2025-08-28 08:29:44","2025-08-28 08:38:44",delivery,NULL
413,102,11,59000.00,completed,"2025-11-25 23:37:44","2025-11-26 00:01:44",takeaway,NULL
414,139,1,130000.00,cancelled,"2025-08-26 03:08:44","2025-08-26 03:37:44",takeaway,NULL
415,71,10,39000.00,completed,"2025-09-22 23:24:44","2025-09-22 23:32:44",takeaway,NULL
416,99,13,110000.00,completed,"2025-09-04 22:28:44","2025-09-04 22:34:44",dine-in,NULL
417,32,2,110000.00,completed,"2025-11-17 06:36:44","2025-11-17 07:00:44",takeaway,NULL
418,85,13,49000.00,completed,"2025-09-22 03:35:44","2025-09-22 03:49:44",dine-in,NULL
419,146,11,109000.00,completed,"2025-07-27 20:39:44","2025-07-27 20:57:44",takeaway,NULL
420,41,4,98000.00,completed,"2025-06-30 20:03:44","2025-06-30 20:23:44",delivery,NULL
421,147,9,68000.00,completed,"2025-10-06 20:04:44","2025-10-06 20:09:44",dine-in,NULL
422,96,3,118000.00,completed,"2025-09-03 20:56:44","2025-09-03 21:14:44",takeaway,NULL
423,137,7,180000.00,completed,"2025-07-23 06:24:44","2025-07-23 06:41:44",dine-in,NULL
424,149,15,55000.00,completed,"2025-10-02 01:45:44","2025-10-02 02:05:44",dine-in,NULL
425,136,6,49000.00,completed,"2025-07-12 18:42:44","2025-07-12 19:09:44",delivery,NULL
426,69,14,110000.00,completed,"2025-08-06 01:16:44","2025-08-06 01:35:44",dine-in,NULL
427,95,13,157000.00,completed,"2025-06-06 18:46:44","2025-06-06 18:52:44",delivery,NULL
428,153,3,98000.00,completed,"2025-07-18 08:50:44","2025-07-18 09:08:44",takeaway,NULL
429,81,2,134000.00,completed,"2025-07-23 07:17:44","2025-07-23 07:40:44",takeaway,NULL
430,32,7,137000.00,pending,"2025-06-12 05:07:44","2025-06-12 05:30:44",dine-in,NULL
431,51,1,55000.00,completed,"2025-08-22 18:08:44","2025-08-22 18:26:44",takeaway,NULL
432,28,10,110000.00,pending,"2025-10-27 18:20:44","2025-10-27 18:35:44",takeaway,NULL
433,116,15,98000.00,completed,"2025-08-06 03:47:44","2025-08-06 04:02:44",dine-in,NULL
434,42,4,110000.00,completed,"2025-09-10 22:13:44","2025-09-10 22:36:44",takeaway,NULL
435,82,10,117000.00,pending,"2025-09-09 18:51:44","2025-09-09 19:17:44",takeaway,NULL
436,124,1,98000.00,completed,"2025-10-24 19:41:44","2025-10-24 20:08:44",takeaway,NULL
437,62,5,45000.00,completed,"2025-08-29 08:57:44","2025-08-29 09:23:44",dine-in,NULL
438,158,15,94000.00,completed,"2025-10-03 19:19:44","2025-10-03 19:29:44",delivery,NULL
439,56,12,90000.00,completed,"2025-06-16 21:24:44","2025-06-16 21:38:44",takeaway,NULL
440,57,2,139000.00,completed,"2025-11-18 02:33:44","2025-11-18 02:54:44",dine-in,NULL
441,103,8,123000.00,cancelled,"2025-10-21 02:15:44","2025-10-21 02:21:44",takeaway,NULL
442,144,10,176000.00,completed,"2025-06-24 18:28:44","2025-06-24 18:55:44",takeaway,NULL
443,163,6,132000.00,completed,"2025-11-26 21:03:44","2025-11-26 21:30:44",delivery,NULL
444,30,9,156000.00,completed,"2025-10-18 06:52:44","2025-10-18 07:22:44",takeaway,NULL
445,103,13,78000.00,completed,"2025-06-17 01:22:44","2025-06-17 01:45:44",takeaway,NULL
446,10,1,78000.00,pending,"2025-07-21 20:10:44","2025-07-21 20:26:44",dine-in,NULL
447,25,4,98000.00,completed,"2025-08-14 22:10:44","2025-08-14 22:18:44",delivery,NULL
448,78,9,116000.00,completed,"2025-09-07 07:48:44","2025-09-07 08:13:44",takeaway,NULL
449,155,5,133000.00,cancelled,"2025-08-22 19:54:44","2025-08-22 20:14:44",delivery,NULL
450,42,2,110000.00,pending,"2025-10-28 07:41:44","2025-10-28 08:09:44",takeaway,NULL
451,17,3,49000.00,completed,"2025-08-29 20:01:44","2025-08-29 20:11:44",takeaway,NULL
452,86,1,117000.00,completed,"2025-10-10 06:18:44","2025-10-10 06:48:44",dine-in,NULL
453,106,15,117000.00,completed,"2025-06-14 19:55:44","2025-06-14 20:12:44",dine-in,NULL
454,17,13,65000.00,completed,"2025-10-30 21:26:44","2025-10-30 21:56:44",takeaway,NULL
455,37,14,98000.00,completed,"2025-07-19 21:25:44","2025-07-19 21:31:44",takeaway,NULL
456,24,14,55000.00,completed,"2025-10-21 18:51:44","2025-10-21 19:19:44",takeaway,NULL
457,152,6,69000.00,pending,"2025-11-08 04:21:44","2025-11-08 04:36:44",takeaway,NULL
458,140,1,45000.00,completed,"2025-07-12 00:46:44","2025-07-12 01:15:44",dine-in,NULL
459,105,11,118000.00,completed,"2025-11-21 02:41:44","2025-11-21 02:47:44",dine-in,NULL
460,115,2,97000.00,completed,"2025-08-24 05:34:44","2025-08-24 05:39:44",takeaway,NULL
461,80,2,55000.00,pending,"2025-07-29 23:21:44","2025-07-29 23:36:44",dine-in,NULL
462,32,1,118000.00,completed,"2025-10-02 19:10:44","2025-10-02 19:28:44",dine-in,NULL
463,84,12,98000.00,completed,"2025-08-06 04:20:44","2025-08-06 04:36:44",delivery,NULL
464,145,6,59000.00,completed,"2025-08-20 20:34:44","2025-08-20 20:47:44",dine-in,NULL
465,155,7,90000.00,completed,"2025-06-15 07:05:44","2025-06-15 07:35:44",takeaway,NULL
466,80,12,55000.00,completed,"2025-06-14 00:11:44","2025-06-14 00:20:44",takeaway,NULL
467,150,1,88000.00,completed,"2025-06-24 19:54:44","2025-06-24 20:07:44",takeaway,NULL
468,71,5,90000.00,cancelled,"2025-09-16 05:34:44","2025-09-16 05:55:44",takeaway,NULL
469,157,1,69000.00,completed,"2025-08-25 22:26:44","2025-08-25 22:52:44",dine-in,NULL
470,149,3,110000.00,completed,"2025-10-01 20:51:44","2025-10-01 21:03:44",takeaway,NULL
471,46,1,59000.00,completed,"2025-08-22 05:57:44","2025-08-22 06:14:44",takeaway,NULL
472,33,3,55000.00,completed,"2025-11-04 04:56:44","2025-11-04 05:09:44",takeaway,NULL
473,151,14,114000.00,completed,"2025-09-07 07:35:44","2025-09-07 07:54:44",delivery,NULL
474,116,8,55000.00,completed,"2025-08-29 05:01:44","2025-08-29 05:17:44",takeaway,NULL
475,10,11,78000.00,completed,"2025-06-10 18:54:44","2025-06-10 19:09:44",delivery,NULL
476,85,7,90000.00,completed,"2025-10-09 23:37:44","2025-10-09 23:45:44",takeaway,NULL
477,36,9,98000.00,completed,"2025-11-19 05:03:44","2025-11-19 05:28:44",dine-in,NULL
478,164,11,133000.00,pending,"2025-06-17 19:40:44","2025-06-17 20:05:44",takeaway,NULL
479,77,7,100000.00,completed,"2025-11-01 18:30:44","2025-11-01 18:48:44",takeaway,NULL
480,109,3,130000.00,completed,"2025-06-23 21:26:44","2025-06-23 21:39:44",takeaway,NULL
481,24,4,65000.00,completed,"2025-07-02 07:02:44","2025-07-02 07:18:44",delivery,NULL
482,165,15,110000.00,pending,"2025-09-06 20:23:44","2025-09-06 20:50:44",dine-in,NULL
483,94,10,90000.00,completed,"2025-10-09 19:39:44","2025-10-09 19:58:44",takeaway,NULL
484,83,5,90000.00,completed,"2025-07-31 05:55:44","2025-07-31 06:07:44",dine-in,NULL
485,86,14,142000.00,completed,"2025-08-24 02:37:44","2025-08-24 02:56:44",takeaway,NULL
486,91,10,137000.00,completed,"2025-10-05 08:03:44","2025-10-05 08:28:44",takeaway,NULL
487,10,1,55000.00,completed,"2025-11-22 05:57:44","2025-11-22 06:11:44",delivery,NULL
488,115,6,112000.00,completed,"2025-11-03 03:14:44","2025-11-03 03:24:44",delivery,NULL
489,22,3,39000.00,completed,"2025-11-07 07:50:44","2025-11-07 08:09:44",takeaway,NULL
490,20,6,49000.00,completed,"2025-06-13 07:10:44","2025-06-13 07:30:44",takeaway,NULL
491,167,4,59000.00,completed,"2025-09-25 08:31:44","2025-09-25 08:39:44",delivery,NULL
492,48,4,71000.00,completed,"2025-06-25 02:38:44","2025-06-25 02:46:44",takeaway,NULL
493,16,9,78000.00,completed,"2025-11-29 02:20:44","2025-11-29 02:36:44",takeaway,NULL
494,90,11,55000.00,completed,"2025-08-25 21:54:44","2025-08-25 22:10:44",delivery,NULL
495,114,10,88000.00,completed,"2025-08-30 02:54:44","2025-08-30 03:24:44",takeaway,NULL
496,90,7,98000.00,completed,"2025-08-10 06:37:44","2025-08-10 06:59:44",dine-in,NULL
497,23,1,49000.00,completed,"2025-07-14 19:37:44","2025-07-14 19:54:44",dine-in,NULL
498,46,6,39000.00,pending,"2025-11-21 01:48:44","2025-11-21 02:14:44",dine-in,NULL
499,125,10,39000.00,completed,"2025-08-07 05:13:44","2025-08-07 05:32:44",dine-in,NULL
500,135,2,45000.00,completed,"2025-09-27 20:37:44","2025-09-27 20:45:44",dine-in,NULL
501,83,6,69000.00,completed,"2025-06-18 00:50:44","2025-06-18 01:15:44",dine-in,NULL
502,170,5,65000.00,completed,"2025-10-02 05:22:44","2025-10-02 05:51:44",delivery,NULL
503,37,9,177000.00,pending,"2025-07-04 02:01:44","2025-07-04 02:21:44",delivery,NULL
504,18,3,45000.00,completed,"2025-06-25 07:23:44","2025-06-25 07:40:44",takeaway,NULL
505,169,7,154000.00,completed,"2025-06-09 08:06:44","2025-06-09 08:11:44",takeaway,NULL
506,129,3,149000.00,completed,"2025-06-22 05:15:44","2025-06-22 05:22:44",dine-in,NULL
507,68,11,110000.00,completed,"2025-10-12 21:02:44","2025-10-12 21:23:44",delivery,NULL
508,164,1,116000.00,completed,"2025-11-26 19:33:44","2025-11-26 19:45:44",delivery,NULL
509,133,6,98000.00,pending,"2025-08-14 19:46:44","2025-08-14 19:54:44",takeaway,NULL
510,30,2,180000.00,completed,"2025-09-01 01:36:44","2025-09-01 01:54:44",takeaway,NULL
511,150,4,149000.00,completed,"2025-10-15 05:56:44","2025-10-15 06:23:44",delivery,NULL
512,163,7,116000.00,completed,"2025-10-15 21:50:44","2025-10-15 22:11:44",delivery,NULL
513,37,3,90000.00,completed,"2025-07-17 19:46:44","2025-07-17 20:03:44",takeaway,NULL
514,116,14,39000.00,completed,"2025-11-05 01:19:44","2025-11-05 01:24:44",delivery,NULL
515,120,12,45000.00,completed,"2025-10-02 19:02:44","2025-10-02 19:11:44",takeaway,NULL
516,68,14,55000.00,pending,"2025-07-03 21:25:44","2025-07-03 21:41:44",takeaway,NULL
517,44,9,65000.00,completed,"2025-10-27 01:39:44","2025-10-27 01:58:44",takeaway,NULL
518,106,10,232000.00,completed,"2025-11-18 04:35:44","2025-11-18 04:55:44",takeaway,NULL
519,150,13,109000.00,completed,"2025-07-16 04:34:44","2025-07-16 05:04:44",takeaway,NULL
520,115,5,128000.00,completed,"2025-06-21 00:54:44","2025-06-21 01:00:44",takeaway,NULL
521,51,12,107000.00,completed,"2025-11-24 02:30:44","2025-11-24 02:45:44",dine-in,NULL
522,80,13,78000.00,completed,"2025-10-18 23:07:44","2025-10-18 23:14:44",dine-in,NULL
523,42,7,130000.00,completed,"2025-11-11 19:14:44","2025-11-11 19:26:44",dine-in,NULL
524,151,15,110000.00,completed,"2025-07-01 23:51:44","2025-07-02 00:05:44",dine-in,NULL
525,37,14,148000.00,pending,"2025-07-01 04:01:44","2025-07-01 04:26:44",delivery,NULL
526,12,10,110000.00,completed,"2025-08-12 07:14:44","2025-08-12 07:39:44",takeaway,NULL
527,152,14,83000.00,completed,"2025-10-03 20:24:44","2025-10-03 20:41:44",takeaway,NULL
528,11,11,113000.00,completed,"2025-11-12 19:12:44","2025-11-12 19:32:44",dine-in,NULL
529,30,3,90000.00,completed,"2025-09-19 18:34:44","2025-09-19 18:52:44",delivery,NULL
530,124,11,110000.00,cancelled,"2025-10-28 18:44:44","2025-10-28 18:59:44",delivery,NULL
531,55,1,49000.00,completed,"2025-08-10 04:44:44","2025-08-10 05:09:44",takeaway,NULL
532,150,2,119000.00,completed,"2025-09-04 09:05:44","2025-09-04 09:28:44",delivery,NULL
533,99,1,55000.00,completed,"2025-06-22 18:37:44","2025-06-22 18:48:44",takeaway,NULL
534,116,10,153000.00,completed,"2025-06-12 03:04:44","2025-06-12 03:11:44",takeaway,NULL
535,100,14,49000.00,cancelled,"2025-11-15 06:48:44","2025-11-15 07:14:44",takeaway,NULL
536,18,5,45000.00,completed,"2025-08-07 06:38:44","2025-08-07 06:59:44",delivery,NULL
537,17,2,251000.00,completed,"2025-09-22 06:23:44","2025-09-22 06:31:44",takeaway,NULL
538,145,2,59000.00,completed,"2025-07-04 23:14:44","2025-07-04 23:41:44",takeaway,NULL
539,105,11,55000.00,completed,"2025-10-31 19:48:44","2025-10-31 19:59:44",takeaway,NULL
540,161,14,98000.00,completed,"2025-11-15 19:08:44","2025-11-15 19:20:44",takeaway,NULL
541,80,6,230000.00,completed,"2025-07-24 00:14:44","2025-07-24 00:38:44",dine-in,NULL
542,130,10,117000.00,completed,"2025-08-20 22:24:44","2025-08-20 22:50:44",dine-in,NULL
543,172,1,89000.00,completed,"2025-06-18 00:00:44","2025-06-18 00:30:44",takeaway,NULL
544,31,1,188000.00,completed,"2025-06-19 01:39:44","2025-06-19 01:56:44",takeaway,NULL
545,40,12,55000.00,completed,"2025-09-07 23:46:44","2025-09-07 23:52:44",takeaway,NULL
546,139,2,55000.00,completed,"2025-06-28 18:23:44","2025-06-28 18:37:44",takeaway,NULL
547,117,10,118000.00,completed,"2025-06-21 20:57:44","2025-06-21 21:27:44",takeaway,NULL
548,117,13,110000.00,pending,"2025-08-25 18:30:44","2025-08-25 18:40:44",dine-in,NULL
549,75,2,97000.00,completed,"2025-11-27 19:34:44","2025-11-27 19:57:44",delivery,NULL
550,35,10,88000.00,pending,"2025-10-02 18:24:44","2025-10-02 18:46:44",takeaway,NULL
551,137,10,116000.00,completed,"2025-08-17 05:54:44","2025-08-17 06:21:44",takeaway,NULL
552,44,10,100000.00,completed,"2025-09-12 05:14:44","2025-09-12 05:27:44",delivery,NULL
553,82,11,78000.00,completed,"2025-10-29 08:33:44","2025-10-29 08:45:44",dine-in,NULL
554,60,7,39000.00,completed,"2025-06-18 22:08:44","2025-06-18 22:34:44",delivery,NULL
555,29,4,68000.00,pending,"2025-11-27 21:54:44","2025-11-27 22:20:44",delivery,NULL
556,92,11,58000.00,completed,"2025-09-30 18:25:44","2025-09-30 18:40:44",takeaway,NULL
557,98,1,110000.00,completed,"2025-09-03 19:42:44","2025-09-03 20:12:44",dine-in,NULL
558,152,11,208000.00,completed,"2025-09-26 03:21:44","2025-09-26 03:39:44",delivery,NULL
